0:0:0:0:0:0:0:1 - - [08/May/2017:09:49:58 -0700] "GET /haley_website/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [08/May/2017:09:50:09 -0700] "GET /haley_website/about.html HTTP/1.1" 200 3306
0:0:0:0:0:0:0:1 - - [08/May/2017:09:50:09 -0700] "GET /haley_website/css/bootstrap.min.css HTTP/1.1" 200 122540
0:0:0:0:0:0:0:1 - - [08/May/2017:09:50:09 -0700] "GET /haley_website/css/custom.css HTTP/1.1" 200 471
0:0:0:0:0:0:0:1 - - [08/May/2017:09:50:09 -0700] "GET /haley_website/js/jquery-1.11.3.min.js HTTP/1.1" 200 95957
0:0:0:0:0:0:0:1 - - [08/May/2017:09:50:09 -0700] "GET /haley_website/js/bootstrap.min.js HTTP/1.1" 200 36816
0:0:0:0:0:0:0:1 - - [08/May/2017:09:50:09 -0700] "GET /haley_website/images/linkedinLogo.png HTTP/1.1" 200 17939
0:0:0:0:0:0:0:1 - - [08/May/2017:09:50:09 -0700] "GET /haley_website/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [08/May/2017:09:50:18 -0700] "GET /haley_website/about.html HTTP/1.1" 200 3306
0:0:0:0:0:0:0:1 - - [08/May/2017:09:50:18 -0700] "GET /haley_website/css/custom.css HTTP/1.1" 200 471
0:0:0:0:0:0:0:1 - - [08/May/2017:09:50:18 -0700] "GET /haley_website/css/bootstrap.min.css HTTP/1.1" 200 122540
0:0:0:0:0:0:0:1 - - [08/May/2017:09:50:18 -0700] "GET /haley_website/js/jquery-1.11.3.min.js HTTP/1.1" 200 95957
0:0:0:0:0:0:0:1 - - [08/May/2017:09:50:18 -0700] "GET /haley_website/js/bootstrap.min.js HTTP/1.1" 200 36816
0:0:0:0:0:0:0:1 - - [08/May/2017:09:50:18 -0700] "GET /haley_website/images/linkedinLogo.png HTTP/1.1" 200 17939
0:0:0:0:0:0:0:1 - - [08/May/2017:09:50:19 -0700] "GET /haley_website/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [08/May/2017:09:53:03 -0700] "GET /haley_website/about.html HTTP/1.1" 200 3474
0:0:0:0:0:0:0:1 - - [08/May/2017:09:53:03 -0700] "GET /haley_website/css/bootstrap.min.css HTTP/1.1" 200 122540
0:0:0:0:0:0:0:1 - - [08/May/2017:09:53:03 -0700] "GET /haley_website/css/custom.css HTTP/1.1" 200 471
0:0:0:0:0:0:0:1 - - [08/May/2017:09:53:03 -0700] "GET /haley_website/js/jquery-1.11.3.min.js HTTP/1.1" 200 95957
0:0:0:0:0:0:0:1 - - [08/May/2017:09:53:03 -0700] "GET /haley_website/js/bootstrap.min.js HTTP/1.1" 200 36816
0:0:0:0:0:0:0:1 - - [08/May/2017:09:53:03 -0700] "GET /haley_website/images/linkedinLogo.png HTTP/1.1" 200 17939
0:0:0:0:0:0:0:1 - - [08/May/2017:09:53:03 -0700] "GET /haley_website/images/instagramLogo.jpeg HTTP/1.1" 200 9430
0:0:0:0:0:0:0:1 - - [08/May/2017:09:53:04 -0700] "GET /haley_website/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [08/May/2017:09:54:18 -0700] "GET /haley_website/about.html HTTP/1.1" 200 3534
0:0:0:0:0:0:0:1 - - [08/May/2017:09:54:18 -0700] "GET /haley_website/css/bootstrap.min.css HTTP/1.1" 200 122540
0:0:0:0:0:0:0:1 - - [08/May/2017:09:54:18 -0700] "GET /haley_website/css/custom.css HTTP/1.1" 200 471
0:0:0:0:0:0:0:1 - - [08/May/2017:09:54:18 -0700] "GET /haley_website/js/jquery-1.11.3.min.js HTTP/1.1" 200 95957
0:0:0:0:0:0:0:1 - - [08/May/2017:09:54:18 -0700] "GET /haley_website/js/bootstrap.min.js HTTP/1.1" 200 36816
0:0:0:0:0:0:0:1 - - [08/May/2017:09:54:18 -0700] "GET /haley_website/images/linkedinLogo.png HTTP/1.1" 200 17939
0:0:0:0:0:0:0:1 - - [08/May/2017:09:54:18 -0700] "GET /haley_website/images/instagramLogo.jpeg HTTP/1.1" 200 9430
0:0:0:0:0:0:0:1 - - [08/May/2017:09:54:18 -0700] "GET /haley_website/images/haleyProf/jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [08/May/2017:09:54:18 -0700] "GET /haley_website/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
0:0:0:0:0:0:0:1 - - [08/May/2017:09:54:57 -0700] "GET /haley_website/about.html HTTP/1.1" 200 3541
0:0:0:0:0:0:0:1 - - [08/May/2017:09:54:57 -0700] "GET /haley_website/css/custom.css HTTP/1.1" 200 471
0:0:0:0:0:0:0:1 - - [08/May/2017:09:54:57 -0700] "GET /haley_website/css/bootstrap.min.css HTTP/1.1" 200 122540
0:0:0:0:0:0:0:1 - - [08/May/2017:09:54:57 -0700] "GET /haley_website/js/jquery-1.11.3.min.js HTTP/1.1" 200 95957
0:0:0:0:0:0:0:1 - - [08/May/2017:09:54:57 -0700] "GET /haley_website/js/bootstrap.min.js HTTP/1.1" 200 36816
0:0:0:0:0:0:0:1 - - [08/May/2017:09:54:57 -0700] "GET /haley_website/images/linkedinLogo.png HTTP/1.1" 200 17939
0:0:0:0:0:0:0:1 - - [08/May/2017:09:54:57 -0700] "GET /haley_website/images/instagramLogo.jpeg HTTP/1.1" 200 9430
0:0:0:0:0:0:0:1 - - [08/May/2017:09:54:57 -0700] "GET /haley_website/images/haleyProf/jpg HTTP/1.1" 404 1062
0:0:0:0:0:0:0:1 - - [08/May/2017:09:54:57 -0700] "GET /haley_website/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
